paper,ea prob,true label,predicted label
2302.02879,0.026083881476706716,0,0
2302.02890,0.12053020650195528,0,0
2302.02897,0.8737432317087174,0,1
2302.02901,0.15718200624589118,0,0
2302.02912,0.21518954879816368,0,0
2302.02915,0.5270061480269475,0,1
2302.02916,0.044626655997726104,0,0
2302.02925,0.019083972812149477,0,0
2302.02927,0.07868128370559484,0,0
2302.02981,0.9305580096875719,0,1
2302.02989,0.0218897701179785,0,0
2302.02993,0.014799849635461718,0,0
2302.03007,0.3287713922373229,0,0
2302.03026,0.06370205796038443,0,0
2302.03039,0.04458343671059204,0,0
2302.03040,0.011319409163902205,0,0
2302.03042,0.04536729642152187,0,0
2302.03043,0.059177571312834555,0,0
2302.03044,0.03650049847921449,0,0
2302.03046,0.09546879275870518,0,0
2302.03048,0.0725126136493178,0,0
2302.03049,0.060055150109493534,0,0
2302.03050,0.03133570142625157,0,0
2302.03055,0.9693718188746492,0,1
2302.03056,0.044797382711429565,0,0
2302.03058,0.027430246325366267,0,0
2302.03062,0.04175210305331257,0,0
2302.03070,0.8527935740851933,0,1
2302.03089,0.09898877396751865,0,0
2302.03105,0.17026410114760854,0,0
2302.03112,0.16727836104120028,0,0
2302.03134,0.16830855676133263,0,0
2302.03158,0.04844454253822892,0,0
2302.03163,0.41005045383904776,0,0
2302.03168,0.7646288706182526,0,1
2302.03171,0.017413548831990103,0,0
2302.03174,0.08116976209670884,0,0
2302.03176,0.08323592314597977,0,0
2302.03197,0.0289612280515725,0,0
2302.03215,0.2098316567243916,0,0
2302.03268,0.08138465598783874,0,0
2302.03270,0.03822876236491499,0,0
2302.03273,0.10535399125830588,0,0
2302.03277,0.052062042222643864,0,0
2302.03303,0.1621720614046947,0,0
2302.03336,0.1342319988701313,0,0
2302.03349,0.027069712925144717,0,0
2302.03351,0.032629534243395666,0,0
2302.03369,0.017935288469127297,0,0
2302.03371,0.1595918879403616,0,0
2302.03377,0.8364088886257428,0,1
2302.03396,0.18028186593356227,0,0
2302.03398,0.06310212035175562,0,0
2302.03411,0.5565248943449643,0,1
2302.03413,0.04000227127525262,0,0
2302.03425,0.15542806601126533,0,0
2302.03430,0.28525378065784907,0,0
2302.03455,0.12893830800310604,0,0
2302.03486,0.30433902383164135,0,0
2302.03545,0.016336126639527243,0,0
2302.03562,0.028486702358986586,0,0
2302.03571,0.013623022125623701,0,0
2302.03576,0.030619321723155374,0,0
2302.03609,0.46997902316201245,0,0
2302.03628,0.7345403293891684,0,1
2302.03642,0.06256316231465223,0,0
2302.03678,0.08554850326851364,0,0
2302.03685,0.2333296137236022,0,0
2302.03697,0.5641750633828315,0,1
2302.03699,0.03932901587510565,0,0
2302.03700,0.39581072415470564,0,0
2302.03701,0.003872019970825408,0,0
2302.03704,0.07184002326287725,0,0
2302.03705,0.05774691829367181,0,0
2302.03706,0.04224660735188802,0,0
2302.03708,0.24471717357520428,0,0
2302.03709,0.018865380543995697,0,0
2302.03710,0.00897578868405323,0,0
2302.03712,0.0572764790657413,0,0
2302.03713,0.12140732028831415,0,0
2302.03717,0.01592237565207024,0,0
2302.03721,0.24393860761917585,0,0
2302.03726,0.5264555631911014,0,1
2302.03742,0.10096225007882649,0,0
2302.03746,0.9538950865448547,0,1
2302.03779,0.035092148699211116,0,0
2302.03794,0.11688902875385832,0,0
2302.03799,0.09258490001232042,0,0
2302.03804,0.16054648906239002,0,0
2302.03814,0.09099111322907635,0,0
2302.03829,0.04976575719283824,0,0
2302.03844,0.012632382488172767,0,0
2302.03846,0.10795510197926975,0,0
2302.03856,0.07501670976077791,0,0
2302.03859,0.06081105749626795,0,0
2302.03869,0.011166830856702652,0,0
2302.03871,0.11555002116640559,0,0
2302.03882,0.27084391373148703,0,0
2302.03897,0.8241988139546875,0,1
2302.03906,0.060619809028993436,0,0
2302.03909,0.02103507036382539,0,0
2302.03948,0.01837744904563053,0,0
2302.03955,0.0219106108056071,0,0
2302.03979,0.4925842208109315,0,0
2302.03988,0.014376272541385602,0,0
2302.04000,0.028319208396924537,0,0
2302.04003,0.07240006513249655,0,0
2302.04007,0.1133569062523442,0,0
2302.04008,0.24057078560494738,0,0
2302.04011,0.19438403013300434,0,0
2302.04015,0.05984039713217325,0,0
2302.04058,0.06972725350007736,0,0
2302.04080,0.3031793502104639,0,0
2302.04100,0.16572895692452838,0,0
2302.04103,0.016506931518859635,0,0
2302.04130,0.05467887148554053,0,0
2302.04138,0.9860334620111146,0,1
2302.04147,0.056173274201849366,0,0
2302.04194,0.01297875842819803,0,0
2302.04206,0.057246440003141746,0,0
2302.04211,0.05674930731763782,0,0
2302.04230,0.08656849320276597,0,0
2302.04239,0.22363622896899835,0,0
2302.04241,0.37956816904950275,0,0
2302.04242,0.9682763644029931,0,1
2302.04247,0.04293640471450933,0,0
2302.04253,0.27643448749293026,0,0
2302.04258,0.28529216572283433,0,0
2302.04270,0.04101282333592967,0,0
2302.04272,0.04945046710257957,0,0
2302.04273,0.8405421178596482,0,1
2302.04274,0.012176246327927147,0,0
2302.04276,0.032116794179920645,0,0
2302.04280,0.844857439634706,0,1
2302.04281,0.024153583489143433,0,0
2302.04282,0.023543492056718185,0,0
2302.04283,0.02273772340526497,0,0
2302.04286,0.02680696865677954,0,0
2302.04287,0.04585463536049199,0,0
2302.04289,0.010896648746375097,0,0
2302.04294,0.1969678542807545,0,0
2302.04297,0.08196134329536889,0,0
2302.04298,0.04949864800177601,0,0
2302.04302,0.011881093963023536,0,0
2302.04312,0.04838851573916173,0,0
2302.04324,0.02761396264098135,0,0
2302.04348,0.5905666269231096,0,1
2302.04352,0.12900524264257107,0,0
2302.04365,0.09678099381159387,0,0
2302.04366,0.10999354325982517,0,0
2302.04367,0.0178764782870085,0,0
2302.04388,0.04469307968054508,0,0
2302.04390,0.021337330683352213,0,0
2302.04393,0.09027493114274251,0,0
2302.04408,0.0055547818003588096,0,0
2302.04414,0.0272175399339989,0,0
2302.04425,0.028984228776861146,0,0
2302.04454,0.4829446090008364,0,0
2302.04471,0.02098556202909128,0,0
2302.04485,0.04329993082129606,0,0
2302.04491,0.08633658228771299,0,0
2302.04502,0.027110601364188542,0,0
2302.04507,0.04070322257540221,0,0
2302.04516,0.11748426262378805,0,0
2302.04535,0.9917078210205339,1,1
2302.04553,0.05268196320821039,0,0
2302.04574,0.9453021520257373,0,1
2302.04579,0.21416930041578677,0,0
2302.04592,0.16685441451284339,0,0
2302.04595,0.8259364892504802,0,1
2302.04613,0.7282381971655232,0,1
2302.04622,0.046271283919630396,0,0
2302.04628,0.0727406903763709,0,0
2302.04629,0.4715001715109172,0,0
2302.04639,0.06061231495155053,0,0
2302.04644,0.015348894614622549,0,0
2302.04645,0.36236418049582786,0,0
2302.04646,0.8341731320501873,0,1
2302.04651,0.10045065549185528,0,0
2302.04656,0.14165864347926607,0,0
2302.04671,0.39052240790102444,0,0
2302.04679,0.042247185421799484,0,0
2302.04689,0.8417530143796546,0,1
2302.04703,0.2425350514671501,0,0
2302.04707,0.11544321503638384,0,0
2302.04711,0.19551850269572607,0,0
2302.04757,0.9698042343750483,1,1
2302.04768,0.617017744434662,0,1
2302.04794,0.9797564762060916,1,1
2302.04795,0.07870683536416458,0,0
2302.04807,0.02387444678549008,0,0
2302.04808,0.027081402874515163,0,0
2302.04812,0.07234010697715425,0,0
2302.04825,0.094050616166693,0,0
2302.04875,0.019857143495985444,0,0
2302.04878,0.029979746683999074,0,0
2302.04879,0.6049204752663879,0,1
2302.04880,0.09103740581188467,0,0
2302.04881,0.15325833318821624,0,0
2302.04882,0.08053587177575146,0,0
2302.04884,0.026199283707820875,0,0
2302.04888,0.02034850211438367,0,0
2302.04890,0.03456938583690634,0,0
2302.04891,0.5940899427441932,0,1
2302.04893,0.9087414400195251,1,1
2302.04898,0.7946980475304407,0,1
2302.04920,0.4076977656297292,0,0
2302.04922,0.9934128371097136,1,1
2302.04927,0.11514928085906999,0,0
2302.04929,0.2377503634365941,0,0
2302.04943,0.4904576756401541,0,0
2302.04946,0.8196644928947943,0,1
2302.04952,0.12615106310796842,0,0
2302.04958,0.04811339197011095,0,0
2302.04971,0.2219437265826033,0,0
2302.04978,0.042463707015187535,0,0
2302.04980,0.7429896496231698,0,1
2302.05010,0.019835152017284943,0,0
2302.05026,0.013869078431636466,0,0
2302.05028,0.6107429631705388,0,1
2302.05029,0.030856983622122462,0,0
2302.05032,0.11217760435806938,0,0
2302.05037,0.02930569121472231,0,0
2302.05047,0.06504052100007972,0,0
2302.05064,0.970677999215749,0,1
2302.05077,0.039827711099064744,0,0
2302.05088,0.07863548443301392,0,0
2302.05124,0.046403386308552515,0,0
2302.05163,0.10146433783933836,0,0
2302.05167,0.011972123979367276,0,0
2302.05173,0.028752575365277987,0,0
2302.05184,0.01397538545761739,0,0
2302.05223,0.6098360697215196,0,1
2302.05228,0.030580957652414528,0,0
2302.05230,0.8821361457416091,0,1
2302.05232,0.18644587088008643,0,0
2302.05251,0.02959233090974738,0,0
2302.05261,0.03577907506741705,0,0
2302.05276,0.014164823877754347,0,0
2302.05291,0.02623742786074589,0,0
2302.05302,0.042634839195193425,0,0
2302.05329,0.07284092385819832,0,0
2302.05333,0.08317762407444673,0,0
2302.05335,0.24581079708227435,0,0
2302.05341,0.009029002917940863,0,0
2302.05346,0.1509141930898707,0,0
2302.05360,0.05811937501152724,0,0
2302.05369,0.013715906600589177,0,0
2302.05370,0.04756960552285524,0,0
2302.05413,0.008698118732963491,0,0
2302.05415,0.02700640637658871,0,0
2302.05420,0.9940051430608596,1,1
2302.05424,0.20883789886849766,0,0
2302.05436,0.04841114615112734,0,0
2302.05452,0.7280846981150159,0,1
2302.05453,0.11705216059035656,0,0
2302.05455,0.25511218535117064,0,0
2302.05459,0.008629565791306741,0,0
2302.05462,0.1882637209250565,0,0
2302.05464,0.04121808891509426,0,0
2302.05465,0.06524528287014367,0,0
2302.05466,0.036445660072565104,0,0
2302.05468,0.01843056151728148,0,0
2302.05469,0.015422591809146893,0,0
2302.05473,0.03053832213916895,0,0
2302.05479,0.13952199997499604,0,0
2302.05523,0.08153011571519439,0,0
2302.05542,0.05388921515886463,0,0
2302.05555,0.25302837128167266,0,0
2302.05588,0.11963685045478001,0,0
2302.05595,0.05966674605656551,0,0
2302.05613,0.974010549408848,0,1
2302.05641,0.07377326266489034,0,0
2302.05655,0.02319236034936206,0,0
2302.05659,0.46444424970809295,0,0
2302.05671,0.04569211169801876,0,0
2302.05694,0.9923922849598036,1,1
2302.05709,0.010484567985182484,0,0
2302.05715,0.013850876549665804,0,0
2302.05718,0.6637543907676131,0,1
2302.05769,0.015234650864219263,0,0
2302.05774,0.05768530865016032,0,0
2302.05778,0.866954190572132,0,1
2302.05804,0.06415367379400835,0,0
2302.05820,0.13863202694448462,0,0
2302.05866,0.0891143382164977,0,0
2302.05873,0.005259599783838795,0,0
2302.05878,0.0396356672662926,0,0
2302.05887,0.7565842820610601,0,1
2302.05893,0.13927979314107874,0,0
2302.05896,0.04322526708814194,0,0
2302.05911,0.2959467938387334,0,0
2302.05920,0.13591390870354678,0,0
2302.05921,0.5574090605440044,0,1
2302.05924,0.16543995691269572,0,0
2302.06006,0.07617334886661642,0,0
2302.06007,0.02096165553683663,0,0
2302.06042,0.016752662771337985,0,0
2302.06068,0.16063438686525097,0,0
2302.06071,0.08861361410937037,0,0
2302.06102,0.026346021547251103,0,0
2302.06115,0.49027700528352464,0,0
2302.06116,0.12105362687978184,0,0
2302.06138,0.07270162420377144,0,0
2302.06140,0.08038633534393437,0,0
2302.06150,0.06603465674763878,0,0
2302.06153,0.03800217261931415,0,0
2302.06171,0.12017426401935204,0,0
2302.06181,0.19912027818394065,0,0
2302.06206,0.08283451597328337,0,0
2302.06213,0.9831594083292458,1,1
2302.06214,0.027876323697932155,0,0
2302.06220,0.053355651175178834,0,0
2302.06221,0.30956807378920825,0,0
2302.06225,0.06796366014019688,0,0
2302.06263,0.032914172908912305,0,0
2302.06266,0.04301326631092155,0,0
2302.06302,0.9428017046181548,0,1
2302.06306,0.3512017747524977,0,0
2302.06332,0.9826416162517623,1,1
2302.06393,0.0951461426350455,0,0
2302.06400,0.23366038208108433,0,0
2302.06446,0.2912000367558974,0,0
2302.06475,0.09584149466565765,0,0
2302.06489,0.013293526140787233,0,0
2302.06490,0.22986575162361841,0,0
2302.06493,0.20463955940741543,0,0
2302.06496,0.08259846396611939,0,0
2302.06500,0.5423825257445457,0,1
2302.06508,0.9485621039034956,0,1
2302.06521,0.05189547538804767,0,0
2302.06524,0.0535944893531461,0,0
2302.06530,0.031132891222476092,0,0
2302.06533,0.11863985605412247,0,0
2302.06565,0.15645067205902238,0,0
2302.06567,0.060901923859017985,0,0
2302.06593,0.046248304929011864,0,0
2302.06602,0.017070640572980862,0,0
2302.06614,0.6297484210134286,0,1
2302.06617,0.02518975327181236,0,0
2302.06618,0.005335495808361803,0,0
2302.06621,0.023571556405962313,0,0
2302.06626,0.02563452106162102,0,0
2302.06627,0.08875481389750593,0,0
2302.06629,0.06701068511065272,0,0
2302.06631,0.019247972106498756,0,0
2302.06641,0.9693583003979419,0,1
2302.06644,0.08157698594324544,0,0
2302.06647,0.03624908127699814,0,0
2302.06649,0.16785884653938044,0,0
2302.06654,0.0017386626731326425,0,0
2302.06663,0.03015591925375308,0,0
2302.06680,0.14587598983844458,0,0
2302.06686,0.03328030795850392,0,0
2302.06687,0.037139678902818156,0,0
2302.06700,0.8951792616922654,0,1
2302.06712,0.048477726577065186,0,0
2302.06724,0.9861034873284452,0,1
2302.06740,0.2189985358507102,0,0
2302.06741,0.22700697183752475,0,0
2302.06744,0.9571235850324888,0,1
2302.06762,0.015171917640590818,0,0
2302.06771,0.04927721239593111,0,0
2302.06791,0.009451793125461164,0,0
2302.06802,0.11681927546024158,0,0
2302.06808,0.10113111324934873,0,0
2302.06820,0.012315576774157195,0,0
2302.06825,0.12587897258744882,0,0
2302.06882,0.42748401108174594,0,0
2302.06886,0.023446392592547376,0,0
2302.06904,0.5951491114591737,0,1
2302.06913,0.13937775846226777,0,0
2302.06921,0.7004382177342715,0,1
2302.06924,0.5503451873702379,0,1
2302.06936,0.03345987823840153,0,0
2302.06944,0.0431975196766789,0,0
2302.06952,0.02204137122179379,0,0
2302.06954,0.006547976376207287,0,0
2302.06981,0.03866164244169286,0,0
2302.06985,0.9140011268815608,0,1
2302.06989,0.13806392989775632,0,0
2302.06994,0.08549274254592212,0,0
2302.06995,0.156348806692027,0,0
2302.06997,0.44407225958560614,0,0
2302.07002,0.018683835541169914,0,0
2302.07022,0.022779275805204658,0,0
2302.07028,0.015883845751106383,0,0
2302.07034,0.027954700093204467,0,0
2302.07043,0.08215580491556171,0,0
2302.07056,0.05866107195919145,0,0
2302.07057,0.7614612616053676,0,1
2302.07092,0.020093370387814596,0,0
2302.07111,0.007003687658313929,0,0
2302.07156,0.5582288872604336,0,1
2302.07158,0.3378906806534208,0,0
2302.07234,0.06906269842741972,0,0
2302.07255,0.03220370070078947,0,0
2302.07256,0.041411535293750384,0,0
2302.07258,0.619949574529788,0,1
2302.07266,0.4026838731423007,0,0
2302.07270,0.03523740408519611,0,0
2302.07271,0.025928366917701832,0,0
2302.07272,0.09222722738416139,0,0
2302.07273,0.027015490844843438,0,0
2302.07274,0.793667209177406,0,1
2302.07277,0.04644257947492835,0,0
2302.07278,0.005488267052986873,0,0
2302.07281,0.028413539621060045,0,0
2302.07284,0.08263721681956084,0,0
2302.07289,0.04878574109132349,0,0
2302.07292,0.05772629096839793,0,0
2302.07293,0.10585832823544629,0,0
2302.07301,0.037980368259421665,0,0
2302.07308,0.6433861413088646,0,1
2302.07318,0.10958695238159029,0,0
2302.07333,0.012456269904132192,0,0
2302.07342,0.0456383205582423,0,0
2302.07362,0.02648106495739706,0,0
2302.07364,0.05328163795929657,0,0
2302.07366,0.07367365611301771,0,0
2302.07378,0.022640728758277936,0,0
2302.07397,0.06388104046249009,0,0
2302.07430,0.010811101784482819,0,0
2302.07474,0.11834316844258112,0,0
2302.07484,0.06351913761373223,0,0
2302.07494,0.029690503782650528,0,0
2302.07497,0.8058988840524672,1,1
2302.07502,0.07592811453626627,0,0
2302.07532,0.040493102793754815,0,0
2302.07569,0.183591634708996,0,0
2302.07599,0.019421389905577655,0,0
2302.07611,0.2853190325347778,0,0
2302.07625,0.08030746203036151,0,0
2302.07634,0.16172041486664446,0,0
2302.07656,0.7096802038043951,0,1
2302.07659,0.6122383570915239,0,1
2302.07674,0.06078272383004488,0,0
2302.07681,0.1800774774884385,0,0
2302.07682,0.043219555571499646,0,0
2302.07699,0.10589916745940595,0,0
2302.07700,0.06330281213771945,0,0
2302.07713,0.9254133844584149,0,1
2302.07714,0.9871631041025956,1,1
2302.07723,0.12180922506722598,0,0
2302.07726,0.02039203632593186,0,0
2302.07749,0.09864150222602072,0,0
2302.07761,0.024713823394590394,0,0
2302.07780,0.5096107641668518,0,1
2302.07808,0.02482799030370031,0,0
2302.07811,0.2476475065482848,0,0
2302.07823,0.10708369276104412,0,0
2302.07853,0.33883744612992495,0,0
2302.07857,0.039238522136026015,0,0
2302.07860,0.03776046499782338,0,0
2302.07870,0.5178131486269958,0,1
2302.07874,0.9851376841183896,1,1
2302.07876,0.027241270263117175,0,0
2302.07878,0.020562257990145997,0,0
2302.07880,0.46762501949862706,0,0
2302.07881,0.032253099139688476,0,0
2302.07882,0.012835604769087313,0,0
2302.07884,0.08141728343615197,0,0
2302.07886,0.021104047254015358,0,0
2302.07887,0.029132389205336992,0,0
2302.07890,0.03812786591570695,0,0
2302.07891,0.027357153504461187,0,0
2302.07896,0.14663560647580828,0,0
2302.07898,0.032607445756817184,0,0
2302.07899,0.0437792713281583,0,0
2302.07900,0.7510325990040131,0,1
2302.07901,0.05067142610413595,0,0
2302.07902,0.6591815094010602,0,1
2302.07904,0.09918994133840589,0,0
2302.07906,0.0625022121763111,0,0
2302.07916,0.6801797802033109,0,1
2302.07921,0.04150037801548804,0,0
2302.07923,0.02309638331894417,0,0
2302.07925,0.01734224287009382,0,0
2302.07929,0.02320531882817927,0,0
2302.07932,0.11513142071056932,0,0
2302.07934,0.021763888729798755,0,0
2302.07936,0.026214176740324276,0,0
2302.07939,0.9071744659531024,1,1
2302.07954,0.45880036710843214,0,0
2302.07963,0.0194884817465481,0,0
2302.07969,0.0952495723182371,0,0
2302.07978,0.031349197054643375,0,0
2302.08008,0.4442130456162934,0,0
2302.08032,0.060874315589870893,0,0
2302.08072,0.1631862115517059,0,0
2302.08082,0.02104679143271194,0,0
2302.08087,0.012302746530469968,0,0
2302.08094,0.03708221983601903,0,0
2302.08111,0.04934674918962445,0,0
2302.08126,0.6898620082924527,0,1
2302.08147,0.204912548230713,0,0
2302.08162,0.007567221902771126,0,0
2302.08165,0.035941405144006754,0,0
2302.08170,0.12963232305524974,0,0
2302.08172,0.015808366002124735,0,0
2302.08186,0.009531624393875917,0,0
2302.08228,0.056340682878821526,0,0
2302.08230,0.020042288745521906,0,0
2302.08255,0.05808191346691652,0,0
2302.08289,0.006306742887418716,0,0
2302.08312,0.3808875811377347,0,0
2302.08314,0.09401754158842626,0,0
2302.08317,0.8791160048960189,0,1
2302.08321,0.2154428278972316,0,0
2302.08332,0.010052081057643977,0,0
2302.08336,0.06151621920003253,0,0
2302.08338,0.0909069561750353,0,0
2302.08353,0.007232854705443383,0,0
2302.08358,0.22137442904162827,0,0
2302.08372,0.04166445033390633,0,0
2302.08385,0.08029324828698522,0,0
2302.08386,0.031746445550611534,0,0
2302.08402,0.22576495996842363,0,0
2302.08405,0.05910160153972102,0,0
2302.08414,0.02860426303449473,0,0
2302.08429,0.014987132924637355,0,0
2302.08441,0.05935650281846265,0,0
2302.08457,0.4314109672800367,0,0
2302.08482,0.046375083713937865,0,0
2302.08486,0.05390506132846219,0,0
2302.08487,0.6347257211713858,0,1
2302.08506,0.014647483510073103,0,0
2302.08515,0.06052332656789544,0,0
2302.08516,0.18498896797670744,0,0
2302.08518,0.1427763725253666,0,0
2302.08519,0.027775738833793785,0,0
2302.08521,0.004333648211034526,0,0
2302.08523,0.02677571204619519,0,0
2302.08524,0.02887260452105195,0,0
2302.08526,0.10619394809422872,0,0
2302.08527,0.05130218359001262,0,0
2302.08532,0.9700823933709488,1,1
2302.08536,0.0357075171252249,0,0
2302.08552,0.10975876805290893,0,0
2302.08556,0.012307800308932313,0,0
2302.08596,0.38181047640926175,0,0
2302.08604,0.14648277344163724,0,0
2302.08628,0.11405003988630781,0,0
2302.08634,0.25960735668203816,0,0
2302.08657,0.6870328358205262,0,1
2302.08736,0.9854872957481265,1,1
2302.08753,0.055688197887519754,0,0
2302.08776,0.13615587102221,0,0
2302.08784,0.05714387269658439,0,0
2302.08814,0.18163699747673762,0,0
2302.08825,0.31019641625393773,0,0
2302.08833,0.06947041255280727,0,0
2302.08844,0.028573081177669605,0,0
2302.08848,0.060090596653954755,0,0
2302.08853,0.02072343093287388,0,0
2302.08863,0.5109736406206706,0,1
2302.08889,0.03185252611045571,0,0
2302.08900,0.05596023473600259,0,0
2302.08906,0.30413336532812796,0,0
2302.08926,0.4465658101228817,0,0
2302.08940,0.012773380634746579,0,0
2302.08960,0.025667143002550317,0,0
2302.08962,0.9776521937891893,1,1
2302.08964,0.02023668828729196,0,0
2302.08994,0.058970232332864234,0,0
2302.09008,0.11720459067314815,0,0
2302.09032,0.04019698541494932,0,0
2302.09033,0.018150547128782894,0,0
2302.09066,0.027868540880112418,0,0
2302.09082,0.7703303634530805,0,1
2302.09083,0.02363233667518583,0,0
2302.09084,0.5722448631565307,0,1
2302.09086,0.08941394971966662,0,0
2302.09087,0.031059837842201083,0,0
2302.09090,0.013514410489180473,0,0
2302.09091,0.0067382317289215385,0,0
2302.09095,0.08522169852723441,0,0
2302.09096,0.09858232163488452,0,0
2302.09132,0.3346659927599444,0,0
2302.09134,0.01623595810670352,0,0
2302.09135,0.025810120125253123,0,0
2302.09152,0.09447446374874671,0,0
2302.09165,0.025085934005043983,0,0
2302.09181,0.02719403281248393,0,0
2302.09188,0.02547613993143125,0,0
2302.09199,0.034029031119162376,0,0
2302.09226,0.06282308606215979,0,0
2302.09249,0.6759524827791469,0,1
2302.09259,0.09088050991664724,0,0
2302.09266,0.0653937976586334,0,0
2302.09269,0.06072548274243208,0,0
2302.09272,0.01165175472850141,0,0
2302.09280,0.22200886289286406,0,0
2302.09308,0.04556474540693219,0,0
2302.09370,0.12209034523337552,0,0
2302.09372,0.05339727071948946,0,0
2302.09380,0.04784023197211252,0,0
2302.09384,0.5351513327114056,0,1
2302.09390,0.2781335178539111,0,0
2302.09396,0.7446718762787615,0,1
2302.09452,0.23834167623580943,0,0
2302.09477,0.18573830601526703,0,0
2302.09515,0.05885690102326409,0,0
2302.09525,0.8339200128288979,0,1
2302.09576,0.6613690515592818,0,1
2302.09577,0.26519866892436694,0,0
2302.09640,0.2079085947447132,0,0
2302.09651,0.0711432967419879,0,0
2302.09669,0.056756831872059765,0,0
2302.09690,0.056786805279285306,0,0
2302.09697,0.03873200190888192,0,0
2302.09711,0.023376392194153432,0,0
2302.09713,0.5381290571713557,0,1
2302.09720,0.014015922250654298,0,0
2302.09722,0.06963757058608358,0,0
2302.09735,0.012635352309572228,0,0
2302.09754,0.05347155983192093,0,0
2302.09763,0.03802465072279878,0,0
2302.09764,0.038530030275771614,0,0
2302.09777,0.008607463338578399,0,0
2302.09782,0.5744655687733352,0,1
2302.09787,0.1304655091248632,0,0
2302.09802,0.060099606568171475,0,0
2302.09812,0.03909990888641767,0,0
2302.09851,0.2732225584792075,0,0
2302.09853,0.021723338121183867,0,0
2302.09860,0.16612106707997198,0,0
2302.09874,0.00939013351017265,0,0
2302.09925,0.062461816304506194,0,0
2302.09929,0.04720845815239935,0,0
2302.09951,0.10437987280408244,0,0
2302.09987,0.6456885533480841,0,1
2302.09993,0.07692876090442323,0,0
2302.10000,0.008770164628624426,0,0
2302.10002,0.3474120140139796,0,0
2302.10008,0.9749206028225657,1,1
2302.10012,0.0644953165179089,0,0
2302.10022,0.11501992974610267,0,0
2302.10024,0.11845197087470873,0,0
2302.10028,0.042895294668407496,0,0
2302.10042,0.00822299479358202,0,0
2302.10047,0.20225251922487142,0,0
2302.10048,0.11076914269591366,0,0
2302.10059,0.03748763126272596,0,0
2302.10072,0.03009670292413626,0,0
2302.10080,0.03258076128583866,0,0
2302.10085,0.8035739016463236,0,1
2302.10100,0.008515262091396468,0,0
2302.10102,0.016567342676680422,0,0
2302.10103,0.04157559518496006,0,0
2302.10107,0.08476989571466513,0,0
2302.10111,0.4051425707040216,0,0
2302.10136,0.013232113237494462,0,0
2302.10142,0.014318330715587687,0,0
2302.10177,0.2537357133927456,0,0
2302.10188,0.011507401221123828,0,0
2302.10189,0.6567110785915424,0,1
2302.10206,0.014044893318238707,0,0
2302.10207,0.76902751227525,0,1
2302.10210,0.025589887867748618,0,0
2302.10211,0.020734534150866984,0,0
2302.10212,0.02073098541480804,0,0
2302.10213,0.03095679533538647,0,0
2302.10214,0.06675898376672787,0,0
2302.10217,0.03613583549227309,0,0
2302.10226,0.023920477703982337,0,0
2302.10246,0.03177940825843532,0,0
2302.10259,0.9027515351679247,0,1
2302.10268,0.08773086674887726,0,0
2302.10286,0.006189757268595719,0,0
2302.10299,0.046648219451515094,0,0
2302.10310,0.964006843292538,1,1
2302.10323,0.08996744689569111,0,0
2302.10338,0.40379911407704455,0,0
2302.10350,0.11675728666435932,0,0
2302.10361,0.10272295811093662,0,0
2302.10374,0.080421948108325,0,0
2302.10376,0.599417064504507,0,1
2302.10397,0.07165428065367728,0,0
2302.10466,0.06503466158317933,0,0
2302.10472,0.04710835244735488,0,0
2302.10504,0.16211153556557886,0,0
2302.10507,0.3362368075428871,0,0
2302.10509,0.017683758224699288,0,0
2302.10528,0.9721947370459889,1,1
2302.10533,0.20503716057776403,0,0
2302.10534,0.025455708964799484,0,0
2302.10535,0.48350147803909815,0,0
2302.10542,0.02986801949908655,0,0
2302.10543,0.0696044528156998,0,0
2302.10545,0.08181760949533219,0,0
2302.10546,0.5440874218771621,0,1
2302.10551,0.1463639992542642,0,0
2302.10555,0.10985279245816078,0,0
2302.10557,0.05633375830999668,0,0
2302.10566,0.4313489529799168,0,0
2302.10584,0.5997106040685464,0,1
2302.10585,0.028430428011498865,0,0
2302.10591,0.06463821253461804,0,0
2302.10596,0.19043597372591506,0,0
2302.10605,0.04084334205809951,0,0
2302.10615,0.08412657532116408,0,0
2302.10621,0.06198832452537244,0,0
2302.10642,0.3512583255231434,0,0
2302.10647,0.04569246923055403,0,0
2302.10649,0.04764087115739568,0,0
2302.10664,0.9881626153368391,1,1
2302.10696,0.12427106554026958,0,0
2302.10712,0.6920513248445311,0,1
2302.10714,0.02443989028629325,0,0
2302.10721,0.44332767689209596,0,0
2302.10735,0.11922901269236945,0,0
2302.10752,0.88035767310767,0,1
2302.10762,0.006781519102086625,0,0
2302.10774,0.013713652137408855,0,0
2302.10777,0.4292485673505425,0,0
2302.10815,0.4814736556049194,0,0
2302.10821,0.30376741707628246,0,0
2302.10833,0.6688758310505633,0,1
2302.10837,0.07069448349803274,0,0
2302.10838,0.9890211231540655,1,1
2302.10849,0.5839300633733466,0,1
2302.10851,0.04163284242623901,0,0
2302.10868,0.07163842334011469,0,0
2302.10919,0.22005132563458485,0,0
2302.10925,0.10727620701149612,0,0
2302.10928,0.044964481612299295,0,0
2302.10929,0.24090230127179751,0,0
2302.10930,0.035391527634890084,0,0
2302.10931,0.05636855028231899,0,0
2302.10932,0.03162877563181732,0,0
2302.10934,0.1080770707280051,0,0
2302.10936,0.09357440911478548,0,0
2302.10937,0.056408431401321284,0,0
2302.10939,0.17400218567110204,0,0
2302.10941,0.0358443653004355,0,0
